Country/Region,Lat,Lat_norm,Long,Long_norm,Date,Num_days_from_begin,Num_days_from_begin_norm,Confirmed,Deaths,Recovered
Reunion,-21.1351,0.382583,55.2471,0.653464,2020-01-24,2,0.666667,0,0,0.0
Romania,45.9432,0.75524,24.9668,0.569352,2020-01-24,2,0.666667,0,0,0.0
Russia,60.0,0.833333,90.0,0.75,2020-01-24,2,0.666667,0,0,0.0
Rwanda,-1.9403,0.489221,29.8739,0.582983,2020-01-24,2,0.666667,0,0,0.0
Saint Barthelemy,17.9,0.599444,-62.8333,0.325463,2020-01-24,2,0.666667,0,0,0.0
Saint Kitts and Nevis,17.357822,0.596432,-62.782998,0.325603,2020-01-24,2,0.666667,0,0,0.0
Saint Lucia,13.9094,0.577274,-60.9789,0.330614,2020-01-24,2,0.666667,0,0,0.0
Saint Pierre and Miquelon,46.8852,0.760473,-56.3159,0.343567,2020-01-24,2,0.666667,0,0,0.0
Saint Vincent and the Grenadines,12.9843,0.572135,-61.2872,0.329758,2020-01-24,2,0.666667,0,0,0.0
San Marino,43.9424,0.744124,12.4578,0.534605,2020-01-24,2,0.666667,0,0,0.0
Sao Tome and Principe,0.18636,0.501035,6.613081,0.51837,2020-01-24,2,0.666667,0,0,0.0
Saudi Arabia,24.0,0.633333,45.0,0.625,2020-01-24,2,0.666667,0,0,0.0
Senegal,14.4974,0.580541,-14.4524,0.459854,2020-01-24,2,0.666667,0,0,0.0
Serbia,44.0165,0.744536,21.0059,0.55835,2020-01-24,2,0.666667,0,0,0.0
Seychelles,-4.6796,0.474002,55.492,0.654144,2020-01-24,2,0.666667,0,0,0.0
Sierra Leone,8.460555000000001,0.547003,-11.779889,0.467278,2020-01-24,2,0.666667,0,0,0.0
Singapore,1.2833,0.507129,103.8333,0.788426,2020-01-24,2,0.666667,3,0,0.0
Sint Maarten,18.0425,0.600236,-63.0548,0.324848,2020-01-24,2,0.666667,0,0,0.0
Slovakia,48.669,0.770383,19.699,0.554719,2020-01-24,2,0.666667,0,0,0.0
Slovenia,46.1512,0.756396,14.9955,0.541654,2020-01-24,2,0.666667,0,0,0.0
Somalia,5.1521,0.528623,46.1996,0.628332,2020-01-24,2,0.666667,0,0,0.0
South Africa,-30.5595,0.330225,22.9375,0.563715,2020-01-24,2,0.666667,0,0,0.0
South Korea,36.0,0.7,128.0,0.855556,2020-01-24,2,0.666667,2,0,0.0
South Sudan,6.8770000000000024,0.538206,31.307,0.586964,2020-01-24,2,0.666667,0,0,0.0
Spain,40.0,0.722222,-4.0,0.488889,2020-01-24,2,0.666667,0,0,0.0
Sri Lanka,7.0,0.538889,81.0,0.725,2020-01-24,2,0.666667,0,0,0.0
St Martin,18.0708,0.600393,-63.0501,0.324861,2020-01-24,2,0.666667,0,0,0.0
Sudan,12.8628,0.57146,30.2176,0.583938,2020-01-24,2,0.666667,0,0,0.0
Suriname,3.9193,0.521774,-56.0278,0.344367,2020-01-24,2,0.666667,0,0,0.0
Sweden,63.0,0.85,16.0,0.544444,2020-01-24,2,0.666667,0,0,0.0
Switzerland,46.8182,0.760101,8.2275,0.522854,2020-01-24,2,0.666667,0,0,0.0
Syria,34.802075,0.693345,38.99681500000001,0.608324,2020-01-24,2,0.666667,0,0,0.0
Taiwan*,23.7,0.631667,121.0,0.836111,2020-01-24,2,0.666667,3,0,0.0
Tajikistan,38.861034000000004,0.715895,71.276093,0.697989,2020-01-24,2,0.666667,0,0,0.0
Tanzania,-6.369,0.464617,34.8888,0.596913,2020-01-24,2,0.666667,0,0,0.0
Thailand,15.0,0.583333,101.0,0.780556,2020-01-24,2,0.666667,5,0,0.0
Timor-Leste,-8.874217,0.450699,125.727539,0.849243,2020-01-24,2,0.666667,0,0,0.0
Togo,8.6195,0.547886,0.8248,0.502291,2020-01-24,2,0.666667,0,0,0.0
Trinidad and Tobago,10.6918,0.559399,-61.2225,0.329938,2020-01-24,2,0.666667,0,0,0.0
Tunisia,34.0,0.688889,9.0,0.525,2020-01-24,2,0.666667,0,0,0.0
Turkey,38.9637,0.716465,35.2433,0.597898,2020-01-24,2,0.666667,0,0,0.0
Turks and Caicos Islands,21.69400000000001,0.620522,-71.7979,0.300561,2020-01-24,2,0.666667,0,0,0.0
US,37.0902,0.706057,-95.7129,0.234131,2020-01-24,2,0.666667,2,0,0.0
Uganda,1.0,0.505556,32.0,0.588889,2020-01-24,2,0.666667,0,0,0.0
Ukraine,48.3794,0.768774,31.1656,0.586571,2020-01-24,2,0.666667,0,0,0.0
United Arab Emirates,24.0,0.633333,54.0,0.65,2020-01-24,2,0.666667,0,0,0.0
United Kingdom,55.3781,0.807656,-3.4360000000000004,0.490456,2020-01-24,2,0.666667,0,0,
Uruguay,-32.5228,0.319318,-55.7658,0.345095,2020-01-24,2,0.666667,0,0,0.0
Uzbekistan,41.3775,0.729875,64.5853,0.679404,2020-01-24,2,0.666667,0,0,0.0
Venezuela,6.4238,0.535688,-66.5897,0.315029,2020-01-24,2,0.666667,0,0,0.0
Vietnam,16.0,0.588889,108.0,0.8,2020-01-24,2,0.666667,2,0,0.0
West Bank and Gaza,31.9522,0.677512,35.2332,0.59787,2020-01-24,2,0.666667,0,0,0.0
Western Sahara,24.2155,0.634531,-12.8858,0.464206,2020-01-24,2,0.666667,0,0,0.0
Yemen,15.552726999999999,0.586404,48.516388,0.634768,2020-01-24,2,0.666667,0,0,0.0
Zambia,-15.4167,0.414352,28.2833,0.578565,2020-01-24,2,0.666667,0,0,0.0
Zimbabwe,-20.0,0.388889,30.0,0.583333,2020-01-24,2,0.666667,0,0,0.0
Afghanistan,33.0,0.683333,65.0,0.680556,2020-01-25,3,0.75,0,0,0.0
Albania,41.1533,0.728629,20.1683,0.556023,2020-01-25,3,0.75,0,0,0.0
Algeria,28.0339,0.655744,1.6596,0.50461,2020-01-25,3,0.75,0,0,0.0
Andorra,42.5063,0.736146,1.5218,0.504227,2020-01-25,3,0.75,0,0,0.0
